slug,name,grade,province,city,source,source_url,license
3a-guangdong-379,湛江市遂溪鱼龙湖休闲度假村景区,3A,广东省,湛江市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-380,湛江市雷州天成台旅游度假村,3A,广东省,湛江市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-381,潮州市凤凰山天池景区,3A,广东省,潮州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-382,潮州市凤翔峡旅游景区,3A,广东省,潮州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-383,潮州市展翠佛手果文旅生态园景区,3A,广东省,潮州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-384,潮州市湘桥区社光休闲文化旅游区,3A,广东省,潮州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-385,潮州市潮安区基泰中草药文化旅游区,3A,广东省,潮州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-386,潮州市潮安区龙湖古寨旅游区,3A,广东省,潮州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-387,潮州市潮州古城文化旅游区,3A,广东省,潮州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-388,潮州市百师园创意馆,3A,广东省,潮州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-389,潮州市紫莲森林度假村景区,3A,广东省,潮州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-390,潮州市西湖公园旅游景区,3A,广东省,潮州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-391,潮州市许驸马府景区,3A,广东省,潮州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-392,潮州市饶平县石壁山风景区,3A,广东省,潮州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-393,潮州市饶平县西澳岛风景区,3A,广东省,潮州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-394,潮州市饶平县青岚怪臼谷景区,3A,广东省,潮州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-395,珠海市大画西游梦工厂景区,3A,广东省,珠海市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-396,珠海市大门口湿地公园景区,3A,广东省,珠海市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-397,珠海市岭南大地百草园景区,3A,广东省,珠海市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-398,肇庆市包公文化园,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-399,肇庆市北岭山森林公园景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-400,肇庆市四会LIVE直播基地景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-401,肇庆市四会市山湖生态旅游度假区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-402,肇庆市封开千层峰景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-403,肇庆市封开县黄岩洞景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-404,肇庆市封开大斑石景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-405,肇庆市封开广信文化园景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-406,肇庆市广东四会玉器博览城景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-407,肇庆市广宁县宝锭山景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-408,肇庆市广宁油茶文化博览园,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-409,肇庆市广宁红色江美旅游区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-410,肇庆市德庆冠旭数字时尚电子产业园,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-411,肇庆市德庆县三元塔景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-412,肇庆市德庆巢顶山茶业公园景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-413,肇庆市德庆无比酒业景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-414,肇庆市怀集华辰玫瑰园景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-415,肇庆市怀集塔山森林公园景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-416,肇庆市怀集宿安红色景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-417,肇庆市怀集红霞湾牛仙谷景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-418,肇庆市恒大世纪梦幻城,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-419,肇庆市澳雪国际工业旅游园景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-420,肇庆市砚阳湖景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-421,肇庆市紫云谷风景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-422,肇庆市西江酒文化展馆,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-423,肇庆市金象山森林公园景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-424,肇庆市阅江楼景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-425,肇庆市香满源千年酱油坊景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-426,肇庆市高新区橡果美立方景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-427,肇庆市高要区黎槎古村八卦景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-428,肇庆市高要绿地樾湖生态园景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-429,肇庆市高要金钟山景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-430,肇庆市鼎湖区砚洲岛景区,3A,广东省,肇庆市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-431,茂名市信宜三华李主题公园景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-432,茂名市信宜山水双合景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-433,茂名市信宜市窦州里文化创意街景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-434,茂名市化州化橘红历史文化产业园景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-435,茂名市化州学宫（孔庙）景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-436,茂名市天马山生态旅游区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-437,茂名市广东南路革命柑村文化旅游景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-438,茂名市建国生态天鹅湖旅游区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-439,茂名市沙琅新城公园景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-440,茂名市牙象大地艺术公园景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-441,茂名市玉湖风景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-442,茂名市电白区六韬珠宝创意产业园景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-443,茂名市电白区水东忠良街沉香特色步行街景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-444,茂名市电白鹅凰嶂旅游景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-445,茂名市石根山风景旅游区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-446,茂名市茂南区南越·1959文化创意街景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-447,茂名市西江温泉度假村,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-448,茂名市马安竹海旅游景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-449,茂名市高州冼太庙景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-450,茂名市高州古丁梯田景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-451,茂名市高州古郡水城景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-452,茂名市高州岭南凤凰园景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-453,茂名市高州市粤龙山风景区,3A,广东省,茂名市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
3a-guangdong-454,阳春市春湾镇高村乡村旅游区,3A,广东省,阳江市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
